ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,MntTotal,TotalPurchases,TotalCampaignsAccepted,Customer_Tenure_Days,Family_Size,Has_Children,RFM_Segment,KMeans_Cluster
8527,1965,Master,In_Couple,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,49,395,19,0,389,4,1,Lost,Budget Families
7872,1975,PhD,In_Couple,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,39,557,23,4,840,2,0,Champions,Campaign Enthusiasts
9931,1963,PhD,In_Couple,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,51,9,15,0,191,4,1,Lost,Budget Families
10595,1990,Graduation,In_Couple,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,24,69,6,0,541,2,0,Lost,Budget Families
4609,1966,PhD,In_Couple,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,48,486,18,0,354,3,1,Champions,Budget Families
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26,34,6,0,332,2,1,Lost,Budget Families
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,19,1365,28,3,834,1,0,Loyal,Campaign Enthusiasts
11148,1975,Graduation,In_Couple,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,39,13,4,0,591,3,1,Lost,Budget Families
1168,1978,PhD,In_Couple,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,36,1401,21,0,793,2,0,Loyal,Affluent Regulars
9595,1961,Graduation,In_Couple,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,53,1574,14,1,719,2,0,Champions,Affluent Regulars
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,30,1323,20,1,477,1,0,Champions,Affluent Regulars
2886,1971,Master,Single,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,1217,32,2,506,2,1,Loyal,Campaign Enthusiasts
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,63,103,7,0,774,4,1,Lost,Budget Families
5316,1976,Master,In_Couple,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,38,84,7,0,545,2,0,Lost,Budget Families
9029,1972,PhD,In_Couple,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,42,1536,23,0,704,2,0,Loyal,Affluent Regulars
521,1985,Graduation,In_Couple,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,29,581,18,0,834,3,1,Champions,Budget Families
1459,1966,PhD,In_Couple,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,48,928,14,0,784,3,1,Lost,Affluent Regulars
10241,1975,2n Cycle,Single,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,39,14,4,0,381,1,0,Lost,Budget Families
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,424,15,0,511,2,1,Loyal,Budget Families
3254,1971,Graduation,In_Couple,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,43,960,14,0,443,3,1,Lost,Affluent Regulars
9064,1982,Graduation,In_Couple,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,1555,20,2,782,2,0,Champions,Campaign Enthusiasts
3678,1973,Graduation,Single,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,41,656,29,2,815,3,1,Champions,Campaign Enthusiasts
4227,1968,Master,In_Couple,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,46,55,9,0,481,4,1,Lost,Budget Families
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,20,5,0,234,2,1,Lost,Budget Families
8486,1971,Master,In_Couple,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,43,367,17,0,821,3,1,Lost,Budget Families
2186,1977,2n Cycle,In_Couple,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,2257,22,4,296,2,0,Champions,Campaign Enthusiasts
3286,1967,PhD,Single,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,42,7,0,305,2,1,Lost,Budget Families
8602,1964,Graduation,Single,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,50,1049,26,0,567,2,1,At Risk,Affluent Regulars
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,48,7,0,259,3,1,Lost,Budget Families
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,66,685,25,0,728,2,1,Champions,Affluent Regulars
4796,1952,Graduation,Single,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,39,5,0,256,2,1,Lost,Budget Families
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,43,5,0,327,1,0,Lost,Budget Families
3766,1959,Master,Single,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,55,835,21,1,867,1,0,Champions,Budget Families
1399,1958,Graduation,In_Couple,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,1515,20,1,344,2,0,Loyal,Affluent Regulars
1570,1951,PhD,In_Couple,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,1039,26,0,680,3,1,Champions,Affluent Regulars
3426,1975,Graduation,Single,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,39,1596,26,0,534,2,1,At Risk,Affluent Regulars
3074,1984,PhD,In_Couple,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,30,1828,18,1,807,2,0,Loyal,Affluent Regulars
8341,1969,PhD,In_Couple,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,34,6,2,245,3,1,Lost,Budget Families
5180,1968,PhD,Single,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,149,10,0,257,2,1,Lost,Budget Families
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,45,946,23,1,591,2,1,Loyal,Affluent Regulars
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,28,6,0,226,1,0,Lost,Budget Families
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,30,450,17,0,788,2,1,Loyal,Budget Families
7505,1957,PhD,In_Couple,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,46,5,0,346,4,1,Lost,Budget Families
5113,1971,PhD,Single,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,1702,16,2,419,1,0,Loyal,Campaign Enthusiasts
10858,1975,Graduation,In_Couple,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,39,820,25,0,478,4,1,Champions,Affluent Regulars
2961,1982,Graduation,In_Couple,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,32,382,15,1,673,3,1,Lost,Budget Families
2747,1988,PhD,In_Couple,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,26,2126,20,0,852,2,0,At Risk,Affluent Regulars
3010,1989,Master,In_Couple,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,2069,20,3,243,2,0,At Risk,Campaign Enthusiasts
5790,1985,Graduation,In_Couple,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,29,72,7,0,703,3,1,Lost,Budget Families
6892,1968,Graduation,Single,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,732,28,2,211,2,1,Champions,Campaign Enthusiasts
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,40,801,11,0,219,1,0,Lost,Affluent Regulars
3578,1949,Graduation,Single,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,65,236,12,0,437,2,1,Lost,Budget Families
8462,1978,Basic,In_Couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,80,5,1,843,3,1,Lost,Budget Families
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,1685,15,1,275,1,0,At Risk,Affluent Regulars
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,277,27,0,217,1,0,Champions,Affluent Regulars
8780,1950,PhD,In_Couple,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,507,18,0,566,3,1,Loyal,Budget Families
10789,1964,PhD,In_Couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,68,7,0,676,4,1,Lost,Budget Families
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,49,5,0,262,1,0,Lost,Budget Families
5896,1987,Master,In_Couple,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,397,15,0,288,2,0,At Risk,Affluent Regulars
2337,1971,Graduation,Single,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,39,9,0,433,2,1,Lost,Budget Families
10951,1968,Graduation,In_Couple,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,306,14,1,340,3,1,Lost,Budget Families
544,1954,Graduation,In_Couple,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,976,14,0,599,2,0,Lost,Affluent Regulars
17,1971,PhD,In_Couple,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,1028,28,0,481,3,1,At Risk,Affluent Regulars
10680,1986,Graduation,In_Couple,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,70,7,0,329,3,1,Lost,Budget Families
3265,1959,Graduation,In_Couple,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,46,5,0,652,2,0,Lost,Budget Families
5623,1980,Master,In_Couple,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,51,5,1,461,3,1,Lost,Budget Families
5832,1960,2n Cycle,In_Couple,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,1263,21,0,255,2,0,Champions,Affluent Regulars
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,1490,22,1,781,2,1,Champions,Affluent Regulars
6417,1971,Master,In_Couple,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,1564,24,0,808,2,0,At Risk,Affluent Regulars
5831,1967,Graduation,In_Couple,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,1815,18,3,861,3,1,At Risk,Campaign Enthusiasts
7101,1963,PhD,Single,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,1198,31,0,705,2,1,Champions,Affluent Regulars
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,416,23,3,859,2,1,Champions,Campaign Enthusiasts
2326,1990,Graduation,In_Couple,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,85,6,0,683,2,0,Lost,Budget Families
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,47,8,0,579,2,1,Lost,Budget Families
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,137,8,0,679,1,0,Lost,Budget Families
10686,1965,PhD,In_Couple,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,21,4,0,735,4,1,Lost,Budget Families
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,70,6,0,192,2,1,Lost,Budget Families
3283,1972,2n Cycle,In_Couple,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,909,22,0,346,3,1,Loyal,Affluent Regulars
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,1676,22,5,802,1,0,At Risk,Campaign Enthusiasts
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,1735,26,1,456,1,0,Loyal,Affluent Regulars
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,1191,30,0,722,3,1,Champions,Affluent Regulars
3112,1977,Master,In_Couple,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,24,5,0,482,3,1,Lost,Budget Families
10872,1969,PhD,In_Couple,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,1182,20,2,768,3,1,Loyal,Campaign Enthusiasts
2181,1970,Graduation,In_Couple,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,44,1280,14,0,556,2,0,Champions,Affluent Regulars
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,57,1336,19,1,778,1,0,Champions,Affluent Regulars
1518,1965,Master,In_Couple,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,49,749,24,0,562,4,1,Champions,Affluent Regulars
5734,1974,PhD,In_Couple,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,40,91,7,0,406,4,1,Lost,Budget Families
2878,1947,PhD,In_Couple,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,67,414,15,0,459,3,1,At Risk,Affluent Regulars
1458,1982,Master,In_Couple,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,32,44,9,0,358,3,1,Lost,Budget Families
7007,1968,Master,In_Couple,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,46,63,8,0,274,4,1,Lost,Budget Families
6200,1951,Graduation,In_Couple,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,63,901,23,0,632,3,1,Loyal,Affluent Regulars
1403,1975,2n Cycle,In_Couple,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,39,38,6,0,846,4,1,Lost,Budget Families
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,58,455,20,1,661,2,1,Champions,Budget Families
6250,1949,PhD,Single,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,65,775,24,1,772,2,1,Loyal,Affluent Regulars
9291,1959,Master,In_Couple,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,55,15,4,0,283,3,1,Lost,Budget Families
2478,1973,Graduation,In_Couple,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,41,38,6,0,487,3,1,Lost,Budget Families
1139,1984,PhD,In_Couple,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,30,1512,22,4,328,2,0,Loyal,Campaign Enthusiasts
5138,1950,Graduation,In_Couple,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,64,43,5,0,716,3,1,Lost,Budget Families
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,37,42,5,0,876,2,1,Lost,Budget Families
10413,1984,Graduation,In_Couple,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,1089,23,0,250,2,0,Loyal,Affluent Regulars
5015,1976,Master,In_Couple,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,38,162,9,0,838,3,1,Lost,Budget Families
10868,1951,Graduation,Single,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,63,1272,19,0,693,1,0,At Risk,Affluent Regulars
10676,1982,Graduation,In_Couple,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,1173,20,1,789,2,0,Champions,Affluent Regulars
2495,1974,Master,In_Couple,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,40,816,22,0,194,3,1,Champions,Affluent Regulars
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,46,74,9,0,640,3,1,Lost,Budget Families
9955,1954,Graduation,In_Couple,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,9,0,687,3,1,Lost,Budget Families
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,74,157,9,0,541,1,0,Lost,Budget Families
2162,1976,Graduation,In_Couple,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38,561,18,0,469,3,1,Champions,Budget Families
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,63,1336,19,0,233,1,0,Loyal,Affluent Regulars
7919,1976,PhD,In_Couple,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,38,2092,23,1,870,2,0,Champions,Affluent Regulars
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,50,463,16,0,403,1,0,Champions,Affluent Regulars
6428,1950,PhD,Single,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,64,1130,17,0,242,1,0,Champions,Affluent Regulars
8514,1976,Graduation,In_Couple,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,38,20,5,0,348,3,1,Lost,Budget Families
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,58,377,18,1,800,2,1,Lost,Budget Families
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,24,1544,28,2,617,1,0,Loyal,Campaign Enthusiasts
7530,1950,PhD,Single,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,138,10,0,238,3,1,Lost,Budget Families
8925,1965,Master,In_Couple,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,1012,26,0,546,3,1,Champions,Affluent Regulars
3009,1962,PhD,Single,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,52,1766,15,4,540,1,0,Champions,Campaign Enthusiasts
6355,1978,Graduation,In_Couple,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,36,45,9,0,197,4,1,Lost,Budget Families
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,62,161,10,1,604,3,1,Lost,Budget Families
1158,1966,Graduation,Single,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,144,8,0,360,2,1,Lost,Budget Families
6203,1947,Graduation,In_Couple,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,67,1734,26,0,494,2,0,Loyal,Affluent Regulars
7165,1972,Graduation,In_Couple,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,823,22,0,435,3,1,Loyal,Affluent Regulars
3595,1963,Graduation,In_Couple,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,51,1138,28,0,306,3,1,Champions,Affluent Regulars
8537,1949,Graduation,Single,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,65,1429,21,2,672,1,0,Loyal,Campaign Enthusiasts
4331,1978,Master,In_Couple,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,36,1371,21,2,342,2,0,Champions,Campaign Enthusiasts
6281,1966,Graduation,Single,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,48,982,16,1,685,2,1,Champions,Affluent Regulars
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,31,44,5,1,281,2,1,Lost,Budget Families
2452,1971,Graduation,In_Couple,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,17,1,729,4,1,Lost,Budget Families
9507,1975,Graduation,In_Couple,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,39,434,16,0,633,3,1,Champions,Budget Families
8360,1971,2n Cycle,In_Couple,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,43,198,12,0,419,4,1,Lost,Budget Families
10311,1969,Graduation,In_Couple,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,45,359,25,0,452,3,1,Champions,Budget Families
5117,1963,2n Cycle,In_Couple,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,51,576,18,0,881,2,0,Champions,Budget Families
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,46,88,11,0,467,3,1,Lost,Budget Families
9289,1979,Graduation,In_Couple,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,35,63,6,1,265,3,1,Lost,Budget Families
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30,27,4,2,756,2,1,Lost,Budget Families
3032,1984,Graduation,In_Couple,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,30,193,11,0,672,3,1,Lost,Budget Families
8524,1974,PhD,Single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,9,1,834,2,1,Lost,Budget Families
3334,1951,Graduation,In_Couple,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,2211,21,2,322,2,0,Champions,Campaign Enthusiasts
4470,1962,Master,In_Couple,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,140,8,0,569,3,1,Lost,Budget Families
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,39,415,22,0,687,3,1,Champions,Budget Families
8619,1957,Graduation,In_Couple,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,22,4,0,737,3,1,Lost,Budget Families
10821,1978,Graduation,In_Couple,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,36,263,16,0,693,4,1,Lost,Budget Families
